AU01_r_max,AU02_r_max,AU04_r_max,AU05_r_max,AU06_r_max,AU07_r_max,AU09_r_max,AU10_r_max,AU12_r_max,AU14_r_max,AU15_r_max,AU17_r_max,AU20_r_max,AU23_r_max,AU25_r_max,AU26_r_max,AU45_r_max,AU01_r_min,AU02_r_min,AU04_r_min,AU05_r_min,AU06_r_min,AU07_r_min,AU09_r_min,AU10_r_min,AU12_r_min,AU14_r_min,AU15_r_min,AU17_r_min,AU20_r_min,AU23_r_min,AU25_r_min,AU26_r_min,AU45_r_min,AU01_r_mean,AU02_r_mean,AU04_r_mean,AU05_r_mean,AU06_r_mean,AU07_r_mean,AU09_r_mean,AU10_r_mean,AU12_r_mean,AU14_r_mean,AU15_r_mean,AU17_r_mean,AU20_r_mean,AU23_r_mean,AU25_r_mean,AU26_r_mean,AU45_r_mean,AU01_r_sd,AU02_r_sd,AU04_r_sd,AU05_r_sd,AU06_r_sd,AU07_r_sd,AU09_r_sd,AU10_r_sd,AU12_r_sd,AU14_r_sd,AU15_r_sd,AU17_r_sd,AU20_r_sd,AU23_r_sd,AU25_r_sd,AU26_r_sd,AU45_r_sd,type
0.98,1.22,0.01,1.49,0.0,0.49,0.42,0.14,0.0,0.0,1.36,0.0,1.46,0.0,0.32,0.0,1.85,0.55,0.85,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.65,0.0,0.06,0.0,0.39,0.7570967741935484,1.036451612903226,0.0003225806451612903,0.49838709677419357,0.0,0.06451612903225806,0.19096774193548388,0.01,0.0,0.0,1.1270967741935483,0.0,1.0690322580645162,0.0,0.1906451612903226,0.0,0.6593548387096776,0.11869269981446758,0.09603986627426393,0.0017960530202677492,0.28362060073501416,0.0,0.12162342728486206,0.11079575318906038,0.029325756597230357,0.0,0.0,0.10627616692332283,0.0,0.17861233325668707,0.0,0.062125436758811756,0.0,0.28280659449962103,up
1.05,1.2,0.21,1.06,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.08,0.0,0.03,1.24,0.61,0.71,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.8282608695652174,0.9121739130434783,0.04130434782608696,0.5226086956521737,0.0,0.0008695652173913044,0.0,0.0,0.0,0.0,0.0,0.0,0.13782608695652174,0.01173913043478261,0.0,0.0034782608695652175,1.077391304347826,0.10928079652948443,0.11774226559192487,0.06426538357227551,0.26409738891181705,0.0,0.0028810406552003042,0.0,0.0,0.0,0.0,0.0,0.0,0.09443403285502966,0.023865565515849486,0.0,0.008316847989130755,0.1179451872425318,up
1.25,1.05,0.14,0.87,0.0,0.15,0.0,0.0,0.0,0.09,0.0,0.16,0.42,0.19,0.0,0.3,0.91,0.84,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,1.078064516129032,0.8848387096774192,0.020645161290322584,0.4619354838709678,0.0,0.005161290322580645,0.0,0.0,0.0,0.005806451612903225,0.0,0.016774193548387096,0.08774193548387098,0.05,0.0,0.016774193548387096,0.7880645161290323,0.09964668767997958,0.08801026333111897,0.03660013514282589,0.23302960262362535,0.0,0.026940795304016236,0.0,0.0,0.0,0.019282840998910075,0.0,0.04158421950485493,0.1298386094970561,0.05779273310719957,0.0,0.058159957403365485,0.06794210058761847,up
1.11,1.01,0.62,0.81,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.1,0.68,0.26,0.0,0.09,0.94,0.71,0.49,0.26,0.14,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.42,0.8883870967741934,0.7561290322580644,0.4541935483870968,0.46354838709677426,0.0,0.4329032258064517,0.0,0.0,0.0,0.0,0.0,0.009677419354838712,0.4287096774193548,0.08709677419354839,0.0,0.0029032258064516127,0.7535483870967743,0.10257019626231746,0.10815659694334688,0.08110791961119403,0.17313864169304272,0.0,0.18175429473856722,0.0,0.0,0.0,0.0,0.0,0.026138588455607417,0.13739825169882064,0.08603075219118246,0.0,0.016164477182409744,0.11782892647384384,up
1.26,1.15,0.8,0.75,0.0,0.77,0.0,0.0,0.0,0.03,0.0,0.01,0.83,0.24,0.0,0.0,0.84,0.92,0.81,0.4,0.2,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.57,1.1029032258064515,0.9529032258064517,0.5700000000000002,0.48258064516129023,0.0,0.42806451612903224,0.0,0.0,0.0,0.000967741935483871,0.0,0.0003225806451612903,0.5090322580645161,0.04193548387096775,0.0,0.0,0.6893548387096774,0.10221524832062635,0.07655906427445835,0.09584710046040343,0.13102080603058136,0.0,0.1589007940999396,0.0,0.0,0.0,0.005388159060803248,0.0,0.0017960530202677492,0.12657948329566626,0.059577364540498084,0.0,0.0,0.07375343986874863,up
1.31,1.46,0.07,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.39,0.0,0.06,0.0,0.21,1.13,0.83,0.91,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.37,1.099677419354839,1.1441935483870966,0.005483870967741935,0.7512903225806451,0.0,0.0,0.0,0.0,0.0,0.0,0.27322580645161293,0.07225806451612903,0.0,0.0025806451612903226,0.0,0.03967741935483872,0.8083870967741936,0.12300362788600293,0.1272209153021726,0.016899449631554944,0.2840392218865072,0.0,0.0,0.0,0.0,0.0,0.0,0.1136775292006353,0.09790164034782922,0.0,0.011245070604634984,0.0,0.05930058296328077,0.1846274947778824,up
1.2,1.13,0.28,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.22,0.0,0.13,0.0,0.08,0.99,0.78,0.75,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.54,0.9767741935483871,0.9570967741935485,0.06645161290322582,0.662258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.19677419354838713,0.04000000000000001,0.0,0.007419354838709678,0.0,0.01161290322580645,0.8238709677419355,0.10205838514543833,0.09147653791681948,0.06058318727704215,0.18342500152050073,0.0,0.0,0.0,0.0,0.0,0.0,0.07345688516738662,0.061481704595757594,0.0,0.025161841736444736,0.0,0.022671093811804845,0.10343040878951214,up
1.29,1.19,0.27,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.42,0.0,0.17,0.0,0.21,0.95,0.73,0.72,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.05,0.0,0.0,0.0,0.0,0.37,1.0274193548387096,0.9267741935483871,0.08612903225806452,0.7151612903225807,0.0,0.0,0.0,0.0,0.0,0.0,0.2541935483870968,0.2674193548387097,0.0,0.05096774193548388,0.0,0.03225806451612903,0.7129032258064517,0.1279053749700792,0.11702954318672967,0.0754399283913958,0.15707473736498676,0.0,0.0,0.0,0.0,0.0,0.0,0.08705454970106913,0.09691810088714023,0.0,0.059237085158408295,0.0,0.055540356343794735,0.12171533862218838,up
1.35,1.18,0.0,0.98,0.0,0.16,0.0,0.0,0.0,0.12,0.43,0.48,0.13,0.4,0.15,0.61,1.02,0.74,0.62,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.71,1.0619354838709676,0.875483870967742,0.0,0.7880645161290324,0.0,0.00870967741935484,0.0,0.0,0.0,0.00935483870967742,0.1603225806451613,0.23548387096774193,0.012258064516129033,0.1745161290322581,0.008064516129032258,0.2061290322580645,0.8903225806451613,0.18900475046655504,0.1500630691782052,0.0,0.11625888797101952,0.0,0.03106358376876596,0.0,0.0,0.0,0.029769725546934172,0.11220469006738656,0.1325603940267082,0.03363625795867261,0.10125343482823745,0.03015729373785714,0.15911583661711864,0.07355197123883411,up
1.51,1.36,0.35,1.28,0.0,0.52,0.0,0.0,0.0,0.0,0.3,1.58,0.03,0.87,0.0,0.49,0.96,1.03,0.63,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.19,0.0,0.0,0.54,1.3225806451612905,1.0603225806451613,0.1745161290322581,0.9780645161290323,0.0,0.18129032258064517,0.0,0.0,0.0,0.0,0.08516129032258064,1.0406451612903225,0.0022580645161290325,0.5319354838709677,0.0,0.15999999999999995,0.7587096774193549,0.1194143414596277,0.1776416593589042,0.07597537801496042,0.161315825940683,0.0,0.17477112529408037,0.0,0.0,0.0,0.0,0.0940166995003879,0.29654606706627074,0.0071692293492652045,0.2037223495322119,0.0,0.15851393209010578,0.11035524260266238,up
0.0,0.0,0.93,0.44,0.48,0.0,0.94,0.02,0.16,1.37,0.11,1.05,0.89,0.9,0.38,0.0,0.09,0.0,0.0,0.24,0.0,0.05,0.0,0.4,0.0,0.0,0.43,0.0,0.61,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.6338709677419354,0.11193548387096774,0.21129032258064512,0.0,0.6174193548387099,0.0006451612903225806,0.014516129032258065,0.9096774193548387,0.00903225806451613,0.8425806451612904,0.42677419354838714,0.6841935483870967,0.2267741935483871,0.0,0.004516129032258065,0.0,0.0,0.16614606865355633,0.1442548521388151,0.09898625950046032,0.0,0.13137650073828483,0.0035921060405354984,0.037223532850193884,0.23355918409071028,0.025994209446166722,0.12787931138213832,0.22984613834438888,0.10719994382922618,0.09802676834328447,0.0,0.016701039823400085,up
0.0,0.01,1.11,0.86,0.48,0.0,0.94,0.17,0.05,1.45,0.17,0.98,0.83,0.78,0.45,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.17,0.0,0.0,0.45,0.0,0.53,0.0,0.55,0.2,0.0,0.0,0.0,0.0003225806451612903,0.7680645161290325,0.3035483870967742,0.11677419354838708,0.0,0.5125806451612903,0.017096774193548384,0.0025806451612903226,0.858709677419355,0.005806451612903226,0.7593548387096773,0.29161290322580635,0.6729032258064517,0.33322580645161287,0.0,0.0,0.0,0.0017960530202677492,0.14084079321083812,0.23209981167731517,0.10383920572289299,0.0,0.1793686658242456,0.04212628224652608,0.010317539091431922,0.18819744836180027,0.030525857186805547,0.11233685901107043,0.22863503339301186,0.07146997264059439,0.06886639706824578,0.0,0.0,up
0.0,0.13,0.51,0.7,0.0,0.0,1.04,0.0,0.06,1.7,0.03,1.35,1.52,1.25,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.73,0.0,0.26,0.33,0.55,0.0,0.0,0.0,0.0,0.008064516129032258,0.1925806451612903,0.26064516129032256,0.0,0.0,0.6448387096774194,0.0,0.0064516129032258064,1.3783870967741934,0.000967741935483871,0.987741935483871,0.9935483870967741,0.7858064516129032,0.0,0.08677419354838709,0.0,0.0,0.02574481887535298,0.16526680937069577,0.23034662987001375,0.0,0.0,0.17562974250283722,0.0,0.017425725637071603,0.2143532407684964,0.005388159060803248,0.20648986540779438,0.21950775820908583,0.16249665008954053,0.0,0.11861385800920547,0.0,up
0.0,0.0,0.88,0.66,0.19,0.0,0.76,0.66,0.41,1.15,0.0,1.06,0.78,1.28,0.49,0.12,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.19,0.06,0.06,0.48,0.0,0.16,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.5045161290322582,0.11709677419354839,0.023870967741935492,0.0,0.5038709677419354,0.32967741935483874,0.26612903225806456,0.8338709677419357,0.0,0.5974193548387098,0.30741935483870964,0.9935483870967741,0.18483870967741936,0.01096774193548387,0.0,0.0,0.0,0.19648305626147375,0.15927321491464697,0.049643893169575834,0.0,0.14662144953029757,0.1437934600035236,0.08184039016503765,0.15970133414919319,0.0,0.205279772374768,0.17962864919857086,0.1443040398394255,0.14219402162167802,0.028792920276771446,0.0,up
0.0,0.0,0.77,0.47,0.05,0.0,0.82,0.52,0.22,1.06,0.0,0.5,0.34,0.99,0.67,0.31,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.2,0.0,0.0,0.47,0.0,0.0,0.0,0.58,0.3,0.0,0.0,0.0,0.0,0.5306451612903227,0.05129032258064517,0.004516129032258065,0.0,0.4703225806451613,0.33000000000000007,0.10870967741935483,0.7532258064516129,0.0,0.2661290322580645,0.15129032258064515,0.7929032258064516,0.4780645161290323,0.06387096774193549,0.0,0.0,0.0,0.1345098629313347,0.10259116061610346,0.014104067894859119,0.0,0.1315417264842286,0.12016655108639841,0.054573616060258213,0.1668010211154635,0.0,0.1380984532704799,0.11345313086568308,0.12326647417653341,0.08719401182951,0.0927964589609912,0.0,up
0.0,0.0,0.76,0.65,0.96,0.74,0.6,0.0,0.85,1.77,0.16,2.16,1.68,1.42,1.93,1.51,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.58,0.06,0.0,0.0,0.0,0.0,0.0,0.37354838709677407,0.2754838709677419,0.3054838709677419,0.08709677419354839,0.29193548387096774,0.0,0.3851612903225806,1.292903225806452,0.015483870967741935,0.9551612903225807,0.9816129032258063,0.7832258064516128,0.630967741935484,0.606774193548387,0.10935483870967741,0.0,0.0,0.2222393362585597,0.21697678385298,0.32575899792819657,0.18697938475292042,0.16868944552715226,0.0,0.22793085161574675,0.3052342657521388,0.04162040442518704,0.8460609551237701,0.23474946608662817,0.47170885863191925,0.6688315923494726,0.5425580589317865,0.16858104843805286,up
0.0,0.0,0.7,0.88,0.0,0.03,0.65,0.0,0.23,1.34,0.0,2.02,1.09,1.4,0.0,1.1,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.04,0.0,0.0,0.8,0.0,1.37,0.55,0.72,0.0,0.0,0.0,0.0,0.0,0.2967741935483871,0.3941935483870967,0.0,0.001935483870967742,0.305483870967742,0.0,0.06516129032258064,1.0861290322580646,0.0,1.6848387096774189,0.8664516129032258,1.0438709677419356,0.0,0.6661290322580646,0.0,0.0,0.0,0.15382646275969974,0.2459644173933618,0.0,0.007491931143441223,0.15346744952763153,0.0,0.0694680246704403,0.1471660608372922,0.0,0.15294598104651055,0.14925477964645498,0.15344222407483624,0.0,0.23886784936940675,0.0,up
0.0,0.0,0.87,0.48,0.0,0.0,0.78,0.0,0.06,1.4,0.0,1.67,1.27,1.38,0.0,0.68,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.17,0.0,0.0,0.71,0.0,1.07,0.71,0.81,0.0,0.0,0.0,0.0,0.0,0.3861290322580645,0.13419354838709677,0.0,0.0,0.3887096774193548,0.0,0.00870967741935484,1.0377419354838708,0.0,1.391290322580645,0.9109677419354839,1.0816129032258064,0.0,0.3748387096774194,0.0,0.0,0.0,0.21662067336482974,0.16475788688351942,0.0,0.0,0.15072584240896605,0.0,0.01910356606916991,0.17882411614804372,0.0,0.14331182634344056,0.1472719669796819,0.15496444267838883,0.0,0.17492609806700155,0.0,up
0.0,0.0,0.87,0.69,0.0,0.0,0.73,0.0,0.05,1.4,0.0,1.65,1.33,1.4,0.0,0.79,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.27,0.0,0.0,0.71,0.0,1.17,0.75,0.82,0.0,0.04,0.0,0.0,0.0,0.41290322580645167,0.25903225806451613,0.0,0.0,0.48999999999999994,0.0,0.004193548387096774,0.976774193548387,0.0,1.3912903225806448,1.0261290322580643,1.0887096774193548,0.0,0.31548387096774183,0.0,0.0,0.0,0.14774287458029003,0.1973719811035274,0.0,0.0,0.13880441875771343,0.0,0.012321848765069601,0.14985297454002913,0.0,0.12502644881474403,0.15023708861562424,0.14113213514254103,0.0,0.19570111070503102,0.0,up
0.0,0.0,0.67,0.81,0.0,0.0,0.6,0.0,0.05,1.51,0.0,1.65,1.43,1.4,0.0,0.81,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.25,0.0,0.0,0.76,0.0,1.12,0.72,0.86,0.0,0.04,0.0,0.0,0.0,0.3938709677419356,0.22193548387096776,0.0,0.0,0.4316129032258065,0.0,0.004516129032258065,0.9967741935483871,0.0,1.397741935483871,0.9941935483870966,1.0451612903225806,0.0,0.3587096774193549,0.0,0.0,0.0,0.1486758760829485,0.23163792658426655,0.0,0.0,0.10181999719091037,0.0,0.013124711978406577,0.14702351505284664,0.0,0.14155587065229414,0.1661881302128883,0.1176682049306987,0.0,0.20792213182637825,0.0,up
0.0,0.0,0.67,0.45,0.0,0.0,0.63,0.12,0.2,1.55,0.04,1.7,1.2,1.35,0.0,1.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.08,0.0,0.0,0.71,0.0,1.08,0.66,0.82,0.0,0.1,0.0,0.0,0.0,0.3990322580645161,0.09161290322580645,0.0,0.0,0.42935483870967744,0.003870967741935484,0.013225806451612903,1.0558064516129033,0.0012903225806451613,1.3429032258064517,0.9722580645161291,1.0593548387096776,0.0,0.5822580645161289,0.0,0.0,0.0,0.1459761359197609,0.1220408886178057,0.0,0.0,0.12323244929457412,0.02155263624321299,0.042062421611552,0.19343860685927178,0.007184212081070997,0.13533153237850362,0.14279845184546772,0.11896597507609664,0.0,0.21261404276951157,0.0,up
0.0,0.0,0.72,0.65,0.0,0.0,0.76,0.0,0.09,1.47,0.0,1.53,1.37,1.4,0.0,1.21,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.03,0.0,0.0,0.68,0.0,1.04,0.6,0.77,0.0,0.0,0.0,0.0,0.0,0.42387096774193556,0.1603225806451613,0.0,0.0,0.46290322580645166,0.0,0.0064516129032258064,1.0561290322580643,0.0,1.2903225806451615,0.9174193548387097,1.0296774193548388,0.0,0.4909677419354838,0.0,0.0,0.0,0.12640351839393393,0.1812270007654809,0.0,0.0,0.16508974424813305,0.0,0.022590320507800705,0.1646547381513782,0.0,0.11981885969990262,0.1660314777772674,0.1356830589024226,0.0,0.2984443537044461,0.0,up
0.0,0.0,0.72,0.47,0.0,0.0,0.71,0.0,0.07,1.29,0.0,1.62,1.37,1.34,0.0,0.61,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.22,0.0,0.0,0.41,0.0,0.98,0.68,0.7,0.0,0.0,0.0,0.0,0.0,0.41129032258064524,0.09290322580645159,0.0,0.0,0.44709677419354843,0.0,0.008064516129032258,0.8951612903225806,0.0,1.2580645161290325,1.0432258064516131,1.0332258064516129,0.0,0.2429032258064516,0.0,0.0,0.0,0.15497831967695505,0.12519833727296054,0.0,0.0,0.1168244708494214,0.0,0.017966516048603613,0.20518074906030107,0.0,0.1530668558689026,0.14248712448906142,0.1479726798381871,0.0,0.16931614509327605,0.0,up
0.0,0.0,0.78,0.05,0.1,0.0,0.72,0.62,0.64,1.59,0.07,1.61,1.29,1.69,0.0,0.88,0.11,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.83,0.62,0.75,0.0,0.0,0.0,0.0,0.0,0.3870967741935484,0.0032258064516129032,0.004516129032258065,0.0,0.4170967741935485,0.03967741935483871,0.07774193548387096,1.0264516129032257,0.002903225806451613,1.2583870967741935,0.9241935483870968,1.11,0.0,0.46903225806451615,0.0232258064516129,0.0,0.0,0.15554621067680813,0.010766335425511487,0.019120444499264713,0.0,0.18825857303873483,0.12531251256938233,0.190590480304751,0.24025747837263775,0.012959822114802039,0.1955691995891914,0.1553442240863472,0.19869574731231665,0.0,0.20658097425641883,0.041664301008112734,up
0.0,0.0,0.74,0.05,0.0,0.0,0.58,0.1,0.1,1.36,0.0,1.45,1.2,1.63,0.0,0.59,0.07,0.0,0.0,0.06,0.0,0.0,0.0,0.02,0.0,0.0,0.77,0.0,0.98,0.68,1.15,0.0,0.0,0.0,0.0,0.0,0.3719354838709677,0.0016129032258064516,0.0,0.0,0.272258064516129,0.0032258064516129032,0.015806451612903224,1.0361290322580645,0.0,1.2554838709677418,0.9970967741935483,1.336451612903226,0.0,0.15354838709677418,0.0025806451612903226,0.0,0.0,0.16975314145033682,0.00898026510133875,0.0,0.0,0.12298264586028264,0.0179605302026775,0.02918609184165032,0.14361238153109313,0.0,0.12664487645058048,0.12283304518429604,0.13719932913093455,0.0,0.1775865683189802,0.012640607035920355,up
2.55,3.09,1.02,2.44,0.54,0.8,0.07,0.08,0.16,0.0,0.87,0.45,0.74,0.09,1.64,0.51,1.63,1.64,1.78,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.27,0.0,0.0,1.9803225806451612,2.6070967741935487,0.28,1.389032258064516,0.1496774193548387,0.19677419354838713,0.006129032258064516,0.0035483870967741938,0.01096774193548387,0.0,0.4961290322580645,0.08129032258064514,0.3364516129032258,0.005161290322580645,1.0616129032258064,0.061612903225806454,0.2625806451612903,0.18677051642711598,0.3031852409379135,0.30252272641902456,0.6934856635802918,0.14321275248076998,0.21493234744564305,0.019092305492848637,0.01517638233062021,0.03340207964680017,0.0,0.20921563707261207,0.1284196749070243,0.1962744402971984,0.020144638284489085,0.39408202846779283,0.13774606526004168,0.5232715530960669,up
2.07,2.79,0.44,3.0,0.1,0.84,0.0,0.0,0.0,0.0,1.07,0.86,1.3,0.19,1.19,1.06,0.0,1.37,2.09,0.0,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.16,0.0,0.0,0.68,0.0,0.0,1.71,2.498709677419355,0.15225806451612905,2.43483870967742,0.004193548387096774,0.0664516129032258,0.0,0.0,0.0,0.0,0.7861290322580643,0.5083870967741935,0.48774193548387096,0.01838709677419355,0.8938709677419355,0.2425806451612903,0.0,0.15781846110853653,0.17308460234778972,0.14479202734541602,0.23209008262227168,0.01821614550307631,0.17558565596495962,0.0,0.0,0.0,0.0,0.1422363624243074,0.19556919958919144,0.3340230498774933,0.04487737174371574,0.1378326864802598,0.3698284984686414,0.0,up
2.18,2.66,0.5,2.14,0.23,0.71,0.0,0.0,0.0,0.0,1.0,0.73,1.31,0.05,1.47,0.82,0.03,1.11,1.84,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.27,0.0,0.78,0.0,0.0,1.539032258064516,2.246451612903226,0.19000000000000003,1.5912903225806452,0.043225806451612905,0.05354838709677419,0.0,0.0,0.0,0.0,0.6377419354838707,0.29161290322580646,0.8654838709677419,0.0025806451612903226,1.1032258064516127,0.14483870967741935,0.0012903225806451613,0.25542585145477714,0.18499636729941077,0.15918542646863124,0.32160785578593354,0.06564485746673501,0.14494937937309413,0.0,0.0,0.0,0.0,0.15899076865066422,0.21727243688042208,0.24821816626612186,0.010317539091431922,0.18774782904691056,0.20702449078538082,0.005622535302317492,up
